"X1..REPORTING.YEAR","X2..TITLE.OF.CERTIFYING.OFFICIAL","X3..NAME.OF.CERTIFYING.OFFICIAL","X4..TRIFD","X5..NAME","X6..STREET","X7..CITY","X8..COUNTY","X9..STATE","X10..ZIP.CODE","X11..BIA.CODE","X12..TRIBE.NAME","X13..PARENT.COMPANY.NAME","X14..PARENT.COMPANY.DB.NR","X15..STANDARDIZED.PARENT.COMPANY.NAME","X16..EPA.REGISTRY.ID","X17..SUBMITTED.FACILITY.NAME","X18..SUBMITTED.STREET","X19..SUBMITTED.CITY","X20..SUBMITTED.COUNTY","X21..SUBMITTED.STATE","X22..SUBMITTED.ZIP.CODE","X23..SUBMITTED.BIA.CODE","X24..SUBMITTED.TRIBE.NAME","X25..SUBMITTED.PARENT.COMPANY.NAME","X26..SUBMITTED.PARENT.COMPANY.DB.NR","X27..SUBMITTED.STANDARDIZED.PARENT.COMPANY.NAME","X28..SUBMITTED.PRIMARY.NAICS.CODE","X29..SUBMITTED.INDUSTRY.CODE","X30..SUBMITTED.INDUSTRY.NAME","X31..MAILING.NAME","X32..MAILING.STREET","X33..MAILING.CITY","X34..MAILING.STATE","X35..MAILING.PROVINCE","X36..MAILING.ZIP.CODE","X37..ENTIRE.FACILITY.IND","X38..PARTIAL.FACILITY.IND","X39..FEDERAL.FACILITY.IND","X40..ASSIGNED.AGENCY","X41..GOCO.FACILITY.IND","X42..ASSIGNED.FED.FACILITY.FLAG","X43..ASSIGNED.PARTIAL.FACILITY.FLAG","X44..PUBLIC.CONTACT.NAME","X45..PUBLIC.CONTACT.PHONE","X46..PUBLIC.CONTACT.PHONE.EXT","X47..PUBLIC.CONTACT.EMAIL","X48..PRIMARY.SIC.CODE","X49..SIC.CODE.2","X50..SIC.CODE.3","X51..SIC.CODE.4","X52..SIC.CODE.5","X53..SIC.CODE.6","X54..INDUSTRY.CODE","X55..INDUSTRY.NAME","X56..PRIMARY.NAICS.CODE","X57..NAICS.CODE.2","X58..NAICS.CODE.3","X59..NAICS.CODE.4","X60..NAICS.CODE.5","X61..NAICS.CODE.6","X62..LATITUDE","X63..LONGITUDE","X64..DB.NR.A","X65..DB.NR.B","X66..RCRA.NR.A","X67..RCRA.NR.B","X68..RCRA.NR.C","X69..RCRA.NR.D","X70..RCRA.NR.E","X71..RCRA.NR.F","X72..RCRA.NR.G","X73..RCRA.NR.H","X74..RCRA.NR.I","X75..RCRA.NR.J","X76..NPDES.NR.A","X77..NPDES.NR.B","X78..NPDES.NR.C","X79..NPDES.NR.D","X80..NPDES.NR.E","X81..NPDES.NR.F","X82..NPDES.NR.G","X83..NPDES.NR.H","X84..NPDES.NR.I","X85..NPDES.NR.J","X86..LAST.YEAR.THE.FACILITY.REPORTED","X87..FIRST.YEAR.THE.FACILITY.REPORTED","X88..NUMBER.OF.FORMS.SUBMITTED","X89..TOTAL.NUMBER.OF.FORMS.SUBMITTED","X20220921","KEEP"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","90038CMXCN1NLAB","CEMEX HOLLYWOOD PLANT","1000 N LA BREA AVE","WEST HOLLYWOOD","LOS ANGELES","CA",90038,NA,"","CEMEX INC","189840945","CEMEX INC",110025317609,"CEMEX HOLLYWOOD PLANT","1000 N LA BREA AVE","WEST HOLLYWOOD","LOS ANGELES","CA",90038,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX HOLLYWOOD PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,34.08914,-118.34409,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,17,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","90301CMXCN55RAI","CEMEX INGLEWOOD PLANT","505 RAILROAD PL.","INGLEWOOD","LOS ANGELES","CA",90302,NA,"","CEMEX INC","189840945","CEMEX INC",110025317618,"CEMEX INGLEWOOD PLANT","505 RAILROAD PL.","INGLEWOOD","LOS ANGELES","CA",90302,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX INGLEWOOD PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.96623,-118.36397,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,19,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92606CMXCN16161","CEMEX IRVINE PLANT","16161 CONSTRUCTION CIR E","IRVINE","ORANGE","CA",92606,NA,"","CEMEX INC","49084403","CEMEX INC",110025317654,"CEMEX IRVINE PLANT","16161 CONSTRUCTION CIR E","IRVINE","ORANGE","CA",92606,NA,"","CEMEX INC","49084403","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX IRVINE PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.69546,-117.81975,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,16,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","93245CMXRD1S19T","CEMEX LEMOORE PLANT","1000 S 19TH AVE","LEMOORE","KINGS","CA",93245,NA,"","CEMEX INC","189840945","CEMEX INC",110025333529,"CEMEX LEMOORE PLANT","1000 S 19TH AVE","LEMOORE","KINGS","CA",93245,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX LEMOORE PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,36.28244,-119.79893,NA,NA,"CAL000301981","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,14,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","95648RMCPC268AT","CEMEX LINCOLN","2680 ATHENS RD","LINCOLN","PLACER","CA",95648,NA,"","CEMEX INC","","CEMEX INC",110022811705,"CEMEX LINCOLN","2680 ATHENS RD","LINCOLN","PLACER","CA",95648,NA,"","CEMEX INC","","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX LINCOLN","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,38.83895,-121.33545,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2004,1,12,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","90031CMXCN625LA","CEMEX LOS ANGELES PLANT","625 LAMAR","LOS ANGELES","LOS ANGELES","CA",90031,NA,"","CEMEX INC","189840945","CEMEX INC",110025332593,"CEMEX LOS ANGELES PLANT","625 LAMAR","LOS ANGELES","LOS ANGELES","CA",90031,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX LOS ANGELES PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,34.06621,-118.22276,NA,NA,"CAL000255759","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,17,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92108VLCNM5745M","CEMEX MISSION VALLEY PLANT","2499 QUALCOMM WAY","SAN DIEGO","SAN DIEGO","CA",92108,NA,"","CEMEX INC","189840945","CEMEX INC",110064126477,"CEMEX MISSION VALLEY PLANT","2499 QUALCOMM WAY","SAN DIEGO","SAN DIEGO","CA",92108,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX MISSION VALLEY PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,2951,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,32.779865,-117.139961,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2001,1,42,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","95354CMXRD318BE","CEMEX MODESTO PLANT","318 BEARD AVE","MODESTO","STANISLAUS","CA",95354,NA,"","CEMEX INC","189840945","CEMEX INC",110025333814,"CEMEX MODESTO PLANT","318 BEARD AVE","MODESTO","STANISLAUS","CA",95354,NA,"","CEMEX INC","189840945","",327320,327,"Nonmetallic Mineral Product","CEMEX MODESTO PLANT","3990 E CONCOURS ST SUITE 200","ONTARIO","CA",NA,"91764","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312779099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.63489,-120.94354,NA,NA,"CAL000301992","CAD982059982","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,9,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","94606RMCPC33323","CEMEX OAKLAND","333 23RD AVE","OAKLAND","ALAMEDA","CA",94606,NA,"","CEMEX INC","189840945","CEMEX INC",110022811643,"CEMEX OAKLAND","333 23RD AVE","OAKLAND","ALAMEDA","CA",94606,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX OAKLAND","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.77307,-122.23589,NA,NA,"CAL000317878","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2004,2,32,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","93311CMXCN11638","CEMEX OLD RIVER PLANT","11638 OLD RIVER RD","BAKERSFIELD","KERN","CA",93311,NA,"","CEMEX INC","189840945","CEMEX INC",110025333547,"CEMEX OLD RIVER PLANT","11638 OLD RIVER RD","BAKERSFIELD","KERN","CA",93311,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX OLD RIVER PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,35.25051,-119.10978,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,23,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92865CMXCN173NM","CEMEX ORANGE PLANT","1730 N MAIN ST","ORANGE","ORANGE","CA",92865,NA,"","CEMEX INC","189840945","CEMEX INC",110025333440,"CEMEX ORANGE PLANT","1730 N MAIN ST","ORANGE","ORANGE","CA",92865,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX ORANGE PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.81735,-117.86747,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,2,24,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","9303WCMXXN548DI","CEMEX OXNARD PLANT","548 DIAZ AVENUE","OXNARD","VENTURA","CA",93030,NA,"","CEMEX INC","189840945","CEMEX INC",110043671318,"CEMEX OXNARD PLANT","548 DIAZ AVENUE","OXNARD","VENTURA","CA",93030,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX OXNARD PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",NA,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,34.19678,-119.168422,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2010,1,12,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92570CMXCN237PE","CEMEX PERRIS PLANT","237 PERRIS BLVD","PERRIS","RIVERSIDE","CA",92570,NA,"","CEMEX INC","189840945","CEMEX INC",110018988880,"CEMEX PERRIS PLANT","237 PERRIS BLVD","PERRIS","RIVERSIDE","CA",92570,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX PERRIS PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.784054,-117.226116,NA,NA,"CAD982483596","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,13,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","9456WCMXPL1544S","CEMEX PLEASANTON READY-MIX","1544 STANLEY BOULEVARD UNIT B","PLEASANTON","ALAMEDA","CA",94566,NA,"","CEMEX INC","189840945","CEMEX INC",110001174862,"CEMEX PLEASANTON READY-MIX","1544 STANLEY BOULEVARD UNIT B","PLEASANTON","ALAMEDA","CA",94566,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX PLEASANTON READY-MIX","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",NA,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.67335,-121.83019,NA,NA,"CAL000318481","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2009,1,14,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92346CMXCN823AL","CEMEX REDLANDS PLANT","8203 ALABAMA ST","REDLANDS","SAN BERNARDINO","CA",92346,NA,"","CEMEX INC","189840945","CEMEX INC",110018987596,"CEMEX REDLANDS PLANT","8203 ALABAMA ST","REDLANDS","SAN BERNARDINO","CA",92346,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX REDLANDS PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,34.10212,-117.2086,NA,NA,"CAD982483638","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,16,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","94070RMCPC126BR","CEMEX SAN CARLOS","1026 BRANSTON RD","SAN CARLOS","SAN MATEO","CA",94070,NA,"","CEMEX INC","189840945","CEMEX INC",110022811590,"CEMEX SAN CARLOS","1026 BRANSTON RD","SAN CARLOS","SAN MATEO","CA",94070,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX SAN CARLOS","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.50542,-122.25478,NA,NA,"CAL000317928","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2004,2,18,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","95125RMCPC25STN","CEMEX SAN JOSE","2005 STONE AVE","SAN JOSE","SANTA CLARA","CA",95125,NA,"","CEMEX INC","189840945","CEMEX INC",110001197758,"CEMEX SAN JOSE","2005 STONE AVE","SAN JOSE","SANTA CLARA","CA",95125,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX SAN JOSE","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.30104,-121.87173,NA,NA,"CAL000317974","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2004,1,15,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92675CMXCN3161R","CEMEX SAN JUAN CAPISTRANO PLANT","31601 ORTEGA HWY","SAN JUAN CAPISTRANO","ORANGE","CA",92675,NA,"","CEMEX INC","49084403","CEMEX INC",110025333422,"CEMEX SAN JUAN CAPISTRANO PLANT","31601 ORTEGA HWY","SAN JUAN CAPISTRANO","ORANGE","CA",92675,NA,"","CEMEX INC","49084403","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX SAN JUAN CAPISTRANO PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.519197,-117.569492,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,11,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","9310WCMXSN3NCAL","CEMEX SANTA BARBARA PLANT","3 N CALLE CESAR CHAVEZ","SANTA BARBARA","SANTA BARBARA","CA",93103,NA,"","CEMEX INC","189840945","CEMEX INC",110067664469,"CEMEX SANTA BARBARA PLANT","3 N CALLE CESAR CHAVEZ","SANTA BARBARA","SANTA BARBARA","CA",93103,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX SANTA BARBARA PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312779099,NA,"ERINM.LOZA@CEMEX.COM",NA,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,34.74118,-120.53786,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2015,1,5,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","95054RMCPC1555R","CEMEX SANTA CLARA","1555 RUSSELL AVE","SANTA CLARA","SANTA CLARA","CA",95054,NA,"","CEMEX INC","189840945","CEMEX INC",110009541950,"CEMEX SANTA CLARA","1555 RUSSELL AVE","SANTA CLARA","SANTA CLARA","CA",95054,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX SANTA CLARA","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.38735,-121.95689,NA,NA,"CAL000317886","CAD982004384","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2004,2,28,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","93065CMXCN3WLSA","CEMEX SIMI VALLEY PLANT","300 W LOS ANGELES AVE","SIMI VALLEY","VENTURA","CA",93065,NA,"","CEMEX INC","189840945","CEMEX INC",110025317672,"CEMEX SIMI VALLEY PLANT","300 W LOS ANGELES AVE","SIMI VALLEY","VENTURA","CA",93065,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX SIMI VALLEY PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,34.285762,-118.807125,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,12,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","95231FRNCH889ER","CEMEX STOCKTON PLANT","889 E ROTH RD","FRENCH CAMP","SAN JOAQUIN","CA",95231,NA,"","CEMEX INC","189840945","CEMEX INC",110025333333,"CEMEX STOCKTON PLANT","889 E ROTH RD","FRENCH CAMP","SAN JOAQUIN","CA",95231,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX STOCKTON PLANT","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERIN.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.85561,-121.26498,NA,NA,"CAL000301975","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,2,21,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","92590CMXCN2965L","CEMEX TEMECULA PLANT","29065 OLD TOWN FRONT ST","TEMECULA","RIVERSIDE","CA",92590,NA,"","CEMEX INC","189840945","CEMEX INC",110025333324,"CEMEX TEMECULA PLANT","29065 OLD TOWN FRONT ST","TEMECULA","RIVERSIDE","CA",92590,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX TEMECULA PLANT","2365 IRON POINT ROAD STE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.48288,-117.14323,NA,NA,"CAD982483539","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,1,12,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","ERIN LOZA","95376CMXRD335ST","CEMEX TRACY","30350 S TRACY BLVD","TRACY","SAN JOAQUIN","CA",95376,NA,"","CEMEX INC","189840945","CEMEX INC",110025334074,"CEMEX TRACY","30350 S TRACY BLVD","TRACY","SAN JOAQUIN","CA",95376,NA,"","CEMEX INC","189840945","CEMEX INC",327320,327,"Nonmetallic Mineral Product","CEMEX TRACY","2365 IRON POINT ROAD SUITE 120","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","ERIN LOZA",8312279099,NA,"ERINM.LOZA@CEMEX.COM",3273,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.678668,-121.43442,NA,NA,"CAL000301999","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2005,2,22,NA,"INCLUDE"
2021,"ENVIRONMENTAL HEALTH AND SAFETY MANAGER","DAVID VASQUEZ-HALL","9412WBDCNC45AMA","CENTRAL CONCRETE SUPPLY CO. INC. - BODE","450 AMADOR STREET","SAN FRANCISCO","SAN FRANCISCO","CA",94124,NA,"","US CONCRETE INC","59313952","US CONCRETE INC",110039495917,"CENTRAL CONCRETE SUPPLY CO. INC. - BODE","450 AMADOR STREET","SAN FRANCISCO","SAN FRANCISCO","CA",94124,NA,"","US CONCRETE INC","59313952","",327320,327,"Nonmetallic Mineral Product","CENTRAL CONCRETE SUPPLY CO. INC. - BODE","755 STOCKTON AVE","SAN JOSE","CA",NA,"95126","YES","NO","NO","","NO","NO","NO","DAVID VASQUEZ-HALL",4086881085,NA,"DAVID.VASQUEZ-HALL@US-CONCRETE.COM",NA,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,37.745846,-122.384536,9136029,NA,"CAL000262740","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2008,1,19,NA,"INCLUDE"
2021,"ENVIRONMENTAL HEALTH AND SAFETY MANAGER","DAVID VASQUEZ-HALL","9455WCNTRL893WA","CENTRAL CONCRETE SUPPLY CO. INC. - MARTINEZ","893 WATERBIRD WAY","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","US CONCRETE INC","59313952","US CONCRETE INC",110070244428,"CENTRAL CONCRETE SUPPLY CO. INC. - MARTINEZ","893 WATERBIRD WAY","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","US CONCRETE INC","59313952","US CONCRETE INC",327320,327,"Nonmetallic Mineral Product","CENTRAL CONCRETE SUPPLY CO. INC. - MARTINEZ","755 STOCKTON AVENUE","SAN JOSE","CA",NA,"95126","YES","NO","NO","","NO","NO","NO","DAVID VASQUEZ-HALL",4086881085,NA,"DAVID.VASQUEZ-HALL@US-CONCRETE.COM",NA,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,38.019518,-122.086378,9136029,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2017,2,9,NA,"INCLUDE"
