"EIS.Facility.ID","Agency.Identifier","Program.System.Code","State","County","State.and.County.Code","Tribal.Name","Facility.Name","Company.Name","NAICS..Primary.","Facility.Source.Type","Operating.Status","Site.Latitiude","Site.Longitude","Physical.Address","City","State.1","Zip.Code","eis$EIS.Facility.ID","KEEP"
13579211,"4211251900","CARB","CA","Santa Barbara",6083,NA,"THE OKONITE COMPANY","THE OKONITE COMPANY",331318,"Fabricated Metal Products Plant","OP",34.908147,-120.451745,"2900 SKYWAY DRIVE","SANTA MARIA","CA","93455",13579211,"INCLUDE"
1629711,"30102653214","CARB","CA","Orange",6059,NA,"The Orman Grubb Co","Na",337215,"","OP",33.85765,-117.80774,"4930 E La Palma","Anaheim","CA","92807",1629711,"INCLUDE"
1546011,"43130313075","CARB","CA","Santa Clara",6085,NA,"The Paint Shop","Na",339910,"","OP",37.36234,-121.94004,"307 Matthew Street","Santa Clara","CA","95050",1546011,"INCLUDE"
14170911,"43130318810","CARB","CA","Santa Clara",6085,NA,"THE PAINT SHOP","THE PAINT SHOP",332812,"","OP",37.27959,-121.848388,"3565 CHARTER PARK DR","SAN JOSE","CA","95136",14170911,"INCLUDE"
17260411,"21130322066","CARB","CA","Marin",6041,NA,"THE PASHA GROUP","THE PASHA GROUP",332812,"","OP",38.006174,-122.539709,"4040 CIVIC CENTER","SAN RAFAEL","CA","94903",17260411,"INCLUDE"
13495511,"331026000000","CARB","CA","Riverside",6065,NA,"THE PEGGS COMPANY, INC.","THE PEGGS COMPANY, INC.",332439,"","OP",34.00028,-117.48482,"4851  FELSPAR ST","RIVERSIDE","CA","92509",13495511,"INCLUDE"
9953711,"43130315660","CARB","CA","Santa Clara",6085,NA,"The Perfect Finish Inc","",33711,"","OP",37.27764,-121.94069,"555 Mcglincy Lane, #B","Campbell","CA","95008",9953711,"INCLUDE"
2523411,"43130311997","CARB","CA","Santa Clara",6085,NA,"THE SMTC MANUFACTURING CORPORATION","THE SMTC MANUFACTURING CORPORA",334412,"","OP",37.40327,-121.89088,"2302 TRADE ZONE BLVD","SAN JOSE","CA","95131",2523411,"INCLUDE"
16012411,"1130323737","CARB","CA","Alameda",6001,NA,"THE SMTC MANUFACTURING CORPORATION","PLEXUS CORP FCA",334412,"","OP",37.463187,-121.918715,"431 KATO TERRACE","FREMONT","CA","94539",16012411,"INCLUDE"
18329011,"150512000000","CARB","CA","Kern",6029,NA,"THE SPACESHIP COMPANY","THE SPACESHIP COMPANY",336414,"","OP",35.0559,-118.15473,"1223A SABOVICH STREET, BLDG. 79","MOJAVE","CA","93501",18329011,"INCLUDE"
18793211,"150512000000","CARB","CA","Kern",6029,NA,"THE SPACESHIP COMPANY","THE SPACESHIP COMPANY",336414,"","OP",35.05671,-118.15344,"1570 FLIGHT LINE","MOJAVE","CA","93501",18793211,"INCLUDE"
18791411,"150512000000","CARB","CA","Kern",6029,NA,"THE SPACESHIP COMPANY","THE SPACESHIP COMPANY",336414,"","OP",35.05482,-118.15469,"1246 BARNES STREET","MOJAVE","CA","93501",18791411,"INCLUDE"
18793011,"150512000000","CARB","CA","Kern",6029,NA,"THE SPACESHIP COMPANY","THE SPACESHIP COMPANY",336414,"","OP",35.0653,-118.13687,"MOJAVE AIRPORT TEST AREA SITE #14","MOJAVE","CA","93501",18793011,"INCLUDE"
18793111,"150512000000","CARB","CA","Kern",6029,NA,"THE SPACESHIP COMPANY","THE SPACESHIP COMPANY",336414,"","OP",35.04829,-118.14955,"16555 SPACESHIP LANDING WAY","MOJAVE","CA","93501",18793111,"INCLUDE"
1538011,"4913031611","CARB","CA","Sonoma",6097,NA,"The Stero Company","",333318,"","OP",38.2342,-122.5989,"3200 Lakeville Hwy","Petaluma","CA","94954",1538011,"INCLUDE"
13497911,"19102691868","CARB","CA","Los Angeles",6037,NA,"THE STRELITZ CO INC","THE STRELITZ CO INC",331410,"Secondary Copper Smelting/Refining Plant","OP",33.989735,-118.27011,"5800 S SAN PEDRO ST","LOS ANGELES","CA","90011",13497911,"INCLUDE"
2082411,"1910261162","CARB","CA","Los Angeles",6037,NA,"The Triumph Operating Grp Inc","Na",333517,"","ONRE",34.19992,-118.3411,"7440 San Fernando Road","Sun Valley","CA","91352",2082411,"INCLUDE"
14113911,"43130319055","CARB","CA","Santa Clara",6085,NA,"THE ULTIMATE KITCHEN FINISH INC","THE ULTIMATE KITCHEN FINISH INC",337110,"","OP",37.276781,-121.940847,"520 E MCGLINCY LN, #14","CAMPBELL","CA","95008",14113911,"INCLUDE"
1997011,"571635445","CARB","CA","Yolo",6113,NA,"THE UNDRESSER","THE UNDRESSER",337110,"","OP",38.67425,-121.76667,"1021 LINCOLN AVE.","WOODLAND","CA","95695",1997011,"INCLUDE"
9974811,"41130316625","CARB","CA","San Mateo",6081,NA,"THE VILLAGE COLLECTION","THE VILLAGE COLLECTION",337110,"","OP",37.520616,-122.272653,"1303E ELMER STREET","BELMONT","CA","94002",9974811,"INCLUDE"
14292811,"43130317404","CARB","CA","Santa Clara",6085,NA,"THE WOOD CONNECTION - A DIVISION OF TWCSJ, INC","THE WOOD CONNECTION - A DIVISI",337110,"","OP",37.2995,-121.8713,"431 PERRYMONT AVENUE","SAN JOSE","CA","95125",14292811,"INCLUDE"
1190211,"19102696226","CARB","CA","Los Angeles",6037,NA,"The Wood Designer Inc","Na",337215,"","OP",34.04996,-117.73103,"905 E 2nd St","Pomona","CA","91766",1190211,"INCLUDE"
800611,"5716351144","CARB","CA","Yolo",6113,NA,"The Wood Guys","Na",337215,"","OP",38.68369,-121.7561,"25 Matmor Road","Woodland","CA","95766",800611,"INCLUDE"
542911,"1130313189","CARB","CA","Alameda",6001,NA,"The Wooden Duck","Na",337110,"","OP",37.85258,-122.28974,"999 Anthony Street","Berkeley","CA","94710",542911,"INCLUDE"
15789311,"3914307609","CARB","CA","San Joaquin",6077,NA,"THE WOODSHAPER","THE WOODSHAPER",337110,"","OP",38.19181,-121.088108,"22550 N THIRD ST","CLEMENTS","CA","95277",15789311,"INCLUDE"
10063711,"391430962","CARB","CA","San Joaquin",6077,NA,"The Woodworks","",337215,"","OP",37.96942,-121.28077,"1285 N. Union","Stockton","CA","95205",10063711,"INCLUDE"
3424711,"3813032630","CARB","CA","San Francisco",6075,NA,"Theo Defriese And Sons","Na",337920,"","OP",37.72661,-122.39194,"2300 Keith Street","San Francisco","CA","94124",3424711,"INCLUDE"
2260411,"19102657523","CARB","CA","Los Angeles",6037,NA,"THERM-O-NAMEL INC","THERM-O-NAMEL INC",332812,"","OP",33.92992,-118.22109,"2780 E MARTIN L KING BLVD","LYNWOOD","CA","90262",2260411,"INCLUDE"
18212311,"43130323894","CARB","CA","Santa Clara",6085,NA,"THERMA LLC","THERMA LLC",332322,"","OP",37.357493,-121.869255,"1551 LAS PLUMAS AVE","SAN JOSE","CA","95133",18212311,"INCLUDE"
18456711,"431303000000","CARB","CA","Santa Clara",6085,NA,"THERMA LLC","THERMA LLC",333415,"","OP",37.360985,-121.869258,"1601 LAS PLUMAS AVE","SAN JOSE","CA","95133",18456711,"INCLUDE"
9859511,"48130320063","CARB","CA","Solano",6095,NA,"THERMA-FLITE","UNICO MECHANICAL CORP",332813,"","OP",38.045744,-122.138317,"849 JACKSON STREET","BENICIA","CA","94510",9859511,"INCLUDE"
1650311,"36102678376","CARB","CA","San Bernardino",6071,NA,"THERMAL DYNAMICS INTERNATIONAL, LLC","THMX  HOLDINGS, LLCTHERMAL DYNAMICS CORP",336390,"","OP",34.062692,-117.546803,"4850 E AIRPORT DR","ONTARIO","CA","91761",1650311,"INCLUDE"
2526911,"3010268282","CARB","CA","Orange",6059,NA,"Thermco Systems Corp","Na",333318,"","OP",33.80994,-117.86101,"1465 N Batavia St","Orange","CA","92667",2526911,"INCLUDE"
1069211,"1130310535","CARB","CA","Alameda",6001,NA,"THERMIONICS METAL PROCESSING INC","THERMIONICS METAL PROCESSING INC",332813,"","OP",37.636585,-122.120897,"3124 DEPOT ROAD","HAYWARD","CA","94545",1069211,"INCLUDE"
1987211,"1910267053","CARB","CA","Los Angeles",6037,NA,"Thermo Electron Corp  Cal-Dora","Na",332811,"","OP",34.00991,-118.21108,"2829-2830 E Washington Bl","Los Angeles","CA","90023",1987211,"INCLUDE"
1524811,"4313032302","CARB","CA","Santa Clara",6085,NA,"THERMO FISHER SCIENTIFIC","THERMO FISHER SCIENTIFIC",333318,"","OP",37.402209,-121.926408,"355 RIVER OAKS PKWY","SAN JOSE","CA","95134",1524811,"INCLUDE"
18791511,"43130320944","CARB","CA","Santa Clara",6085,NA,"THERMO FISHER SCIENTIFIC","",334516,"","OP",37.378643,-121.945038,"3170 MOLINARO STREET","SANTA CLARA","CA","95054",18791511,"INCLUDE"
14256211,"43130316994","CARB","CA","Santa Clara",6085,NA,"THERMO FISHER SCIENTIFIC (DBA DIONEX)","THERMO FISHER SCIENTIFIC (DBA DIONEX)",334519,"","OP",37.382298,-121.993691,"490 LAKESIDE DRIVE","SUNNYVALE","CA","94088",14256211,"INCLUDE"
13982811,"43130315060","CARB","CA","Santa Clara",6085,NA,"THERMOFISHER SCIENTIFIC","THERMOFISHER SCIENTIFIC",334516,"","OP",37.377301,-121.989414,"3380 CENTRAL EXPRESSWAY","SANTA CLARA","CA","95051",13982811,"INCLUDE"
18257811,"3605182412","CARB","CA","San Bernardino",6071,NA,"THERMTRONIX CORPORATION","THERMTRONIX CORPORATION",333994,"","OP",34.56155,-117.44872,"17129 MUSKRAT AVENUE","ADELANTO","CA","92301",18257811,"INCLUDE"
15823411,"1014301064","CARB","CA","Fresno",6019,NA,"THIELE TECHNOLOGIES","THIELE TECHNOLOGIES",332812,"","OP",36.603959,-119.429415,"1949 E MANNING AVE","REEDLEY","CA","93654",15823411,"INCLUDE"
18616711,"43130323724","CARB","CA","Santa Clara",6085,NA,"THIN FILM ELECTRONICS, INC","THIN FILM ELECTRONICS, INC",334413,"","OP",37.391674,-121.923666,"2581 JUNCTION AVENUE","SAN JOSE","CA","95134",18616711,"INCLUDE"
15786311,"301026000000","CARB","CA","Orange",6059,NA,"THOEMMES CABINET MAKERS","",337110,"","OP",33.79872,-117.8691,"725 N POPLAR","ORANGE","CA","92868",15786311,"INCLUDE"
19324411,"3914307424","CARB","CA","San Joaquin",6077,NA,"THOMAS J DILLEN DBA THE WINDWARD WRKSHOP","THOMAS J DILLEN DBA THE WINDWARD WRKSHOP",337110,"","OP",37.764119,-121.430873,"392 W LARCH RD, STE 21","TRACY","CA","95304",19324411,"INCLUDE"
329911,"19102679567","CARB","CA","Los Angeles",6037,NA,"Thompson Industries Ltd","Na",332510,"","OP",33.90993,-118.33102,"13100 So Yukon Av","Hawthorne","CA","90250",329911,"INCLUDE"
15746711,"1130311400","CARB","CA","Alameda",6001,NA,"THORATEC LLC","THORATEC LLC",334510,"","OP",37.689438,-121.903521,"6035 STONERIDGE DRIVE","PLEASANTON","CA","94588",15746711,"INCLUDE"
15767011,"1910263057","CARB","CA","Los Angeles",6037,NA,"THOROCK METALS COMPANY INC","",331314,"","OP",33.920032,-118.221635,"431 E WEBER AVE","COMPTON","CA","90222",15767011,"INCLUDE"
17277411,"43130320740","CARB","CA","Santa Clara",6085,NA,"TIBCO SOFTWARE, INC","TIBCO SOFTWARE  INC",334111,"","OP",37.407252,-122.142103,"3303 HILLVIEW AVENUE","PALO ALTO","CA","94304",17277411,"INCLUDE"
9941511,"4113037013","CARB","CA","San Mateo",6081,NA,"TIEGEL MANUFACTURING COMPANY","TIEGEL MANUFACTURING COMPANY",332710,"","OP",37.51492,-122.26525,"495 BRAGATO ROAD","SAN CARLOS","CA","94070",9941511,"INCLUDE"
2357711,"4913038005","CARB","CA","Sonoma",6097,NA,"TIERRACAST","TIERRACAST",339910,"","OP",38.45093,-122.792063,"3177 GUERNVILLE ROAD","SANTA ROSA","CA","95401",2357711,"INCLUDE"
19305811,"1514303378","CARB","CA","Kern",6029,NA,"TIGER TANKS","TIGER TANKS",332420,"","OP",35.364788,-118.943842,"3397 EDISON HWY","BAKERSFIELD","CA","93307",19305811,"INCLUDE"
15856511,"1514307505","CARB","CA","Kern",6029,NA,"TIM MUNOZ","TIM MUNOZ",332321,"","OP",35.371451,-118.969614,"2129 EDISON HWY","BAKERSFIELD","CA","93305",15856511,"INCLUDE"
10120311,"36051900000000","CARB","CA","San Bernardino",6071,NA,"TIMBERLAND FURNITURE","TIMBERLAND FURNITURE",337122,"","OP",34.476815,-117.339735,"12475 MARIPOSA RD. SUITE B","VICTORVILLE","CA","92392",10120311,"INCLUDE"
14086011,"5716351210","CARB","CA","Yolo",6113,NA,"TIMBERWOOD CUSTOM CABINETS","TIMBERWOOD CUSTOM CABINETS",337110,"","OP",38.543945,-121.566258,"2959 PROMENADE WAY, SUITE 100","WEST SACRAMENTO","CA","95691",14086011,"INCLUDE"
438311,"191027000000","CARB","CA","Los Angeles",6037,NA,"Times Mirror Co","Na",339999,"","OP",34.04993,-118.24101,"202 W 1st St","Los Angeles","CA","90053",438311,"INCLUDE"
122511,"19102647359","CARB","CA","Los Angeles",6037,NA,"Titan/Sesco","Na",334613,"","ONRE",34.23107,-118.57306,"20151 Nordhoff St","Chatsworth","CA","91311",122511,"INCLUDE"
15833411,"1514303407","CARB","CA","Kern",6029,NA,"TITANIUM SPECIALTIES","TITANIUM SPECIALTIES",331523,"","OP",35.13672,-119.442006,"300 COMMERCE WAY","TAFT","CA","93268",15833411,"INCLUDE"
13835411,"21130318649","CARB","CA","Marin",6041,NA,"TJ BUILT CONSTRUCTION, INC","TJ BUILT CONSTRUCTION, INC",337122,"","OP",38.10537,-122.564,"701 DE LONG AVE, UNIT A","NOVATO","CA","94945",13835411,"INCLUDE"
9887511,"541430328","CARB","CA","Tulare",6107,NA,"TM ACQUISITION COMPANY LLC","TRI-MAG, LLC",334310,"","OP",36.343351,-119.376166,"1601 CLANCY DR","VISALIA","CA","93291",9887511,"INCLUDE"
19599211,"90407121","CARB","CA","El Dorado",6017,NA,"TNT POWDER COATING","TNT POWDER COATING",332812,"","OP",38.6493,-120.9545,"3910 DIVIDEND DR","SHINGLE SPRINGS","CA","95682",19599211,"INCLUDE"
1559711,"4313032864","CARB","CA","Santa Clara",6085,NA,"Tobar Industries","Na",334419,"","OP",37.37702,-122.02842,"161 E Evelyn Avenue","Mountain View","CA","94041",1559711,"INCLUDE"
9997611,"43130312590","CARB","CA","Santa Clara",6085,NA,"TOBAR INDUSTRIES, INC","TOBAR INDUSTRIES, INC",332321,"","OP",37.33726,-121.854567,"912 OLINDER COURT","SAN JOSE","CA","95122",9997611,"INCLUDE"
13851811,"3914303336","CARB","CA","San Joaquin",6077,NA,"TOM NEWHALL BOAT REPAIR","TOM NEWHALL BOAT REPAIR",336611,"Ship Yards","OP",38.057,-121.418,"8090 RIO BLANCO ROAD","STOCKTON","CA","95219",13851811,"INCLUDE"
18150211,"5014309079","CARB","CA","Stanislaus",6099,NA,"TOM TRUAX","TOM TRUAX",332812,"","OP",37.284586,-120.521403,"133 HERON WAY","MERCED","CA","95341",18150211,"INCLUDE"
13786611,"1130311776","CARB","CA","Alameda",6001,NA,"TOMRA PACIFIC, INC","TOMRA PACIFIC, INC",331314,"","OP",37.51235,-121.976,"40595 ALBRAE STREET","FREMONT","CA","94538",13786611,"INCLUDE"
14158711,"48130319444","CARB","CA","Solano",6095,NA,"TONNELLERIE O / CORK SUPPLY","NEWPARK USA",339950,"","OP",38.07951,-122.12398,"531 STONE ROAD","BENICIA","CA","94510",14158711,"INCLUDE"
14245311,"1130318457","CARB","CA","Alameda",6001,NA,"TOP DAWG MODULAR SERVICE","TOP DAWG MODULAR SERVICE",332812,"","OP",37.459862,-121.921527,"49047 MILMONT DRIVE","FREMONT","CA","94538",14245311,"INCLUDE"
2523111,"43130311989","CARB","CA","Santa Clara",6085,NA,"TOP GUN INDUSTRIAL FINISHING","TOP GUN INDUSTRIAL FINISHING",332812,"","OP",37.38301,-121.93941,"3314 EDWARD AVENUE","SANTA CLARA","CA","95054",2523111,"INCLUDE"
2426611,"43130312356","CARB","CA","Santa Clara",6085,NA,"TOP LINE APPLICATIONS","TOP LINE APPLICATIONS",332812,"","OP",37.37489,-121.90546,"1711 JUNCTION CT, SUITE 270","SAN JOSE","CA","95112",2426611,"INCLUDE"
15784711,"43130319781","CARB","CA","Santa Clara",6085,NA,"TOP LINE APPLICATIONS INC","TOP LINE APPLICATIONS INC",332812,"","OP",37.36876,-121.948677,"810 WALSH","SANTA CLARA","CA","95050",15784711,"INCLUDE"
19606911,"5014309281","CARB","CA","Stanislaus",6099,NA,"TOP OF THE LINE CUSTOM PAINTING","TOP OF THE LINE CUSTOM PAINTING",337110,"","OP",37.60093,-120.97136,"1921 ROCKEFELLER DR","CERES","CA","95307",19606911,"INCLUDE"
13762111,"713035210","CARB","CA","Contra Costa",6013,NA,"TOP SHELF CABINET CO","TOP SHELF CABINET CO",337110,"","OP",38.00381,-122.1111,"889 HOWE ROAD, #6","MARTINEZ","CA","94553",13762111,"INCLUDE"
20100211,"4011312900","CARB","CA","San Luis Obispo",6079,NA,"TOPAZ SOLAR FARM LLC","TOPAZ SOLAR FARM LLC",333618,"","OP",35.366504,-120.05909,"10400 HELIOS WAY","SANTA MARGARITA","CA","93453",20100211,"INCLUDE"
1480411,"","","CA","San Diego",6073,NA,"Toppan Electronics Inc","Na",334412,"","OP",32.88499,-117.14971,"7770 Miramar Rd.","San Diego","CA","92126-4298",1480411,"INCLUDE"
14175911,"43130317003","CARB","CA","Santa Clara",6085,NA,"TOPPAN PHOTOMASKS, INC","TOPPAN PHOTOMASKS, INC",334413,"","OP",37.37275,-121.9729,"2920 CORONADO DRIVE","SANTA CLARA","CA","95054",14175911,"INCLUDE"
1165511,"19102659425","CARB","CA","Los Angeles",6037,NA,"Tortoise Ind Inc","Na",339910,"","OP",34.1813,-118.44084,"14129 Bessemer St","Van Nuys","CA","91401",1165511,"INCLUDE"
9989511,"43130313315","CARB","CA","Santa Clara",6085,NA,"Toshiba America Electronic Com","",334419,"","OP",37.39831,-121.91152,"1060 Rincon Circle","San Jose","CA","95131",9989511,"INCLUDE"
14254011,"43130317260","CARB","CA","Santa Clara",6085,NA,"TOSHIBA AMERICA ELECTRONIC COMPONENTS, INC","TOSHIBA AMERICA ELECTRONIC COM",334419,"","OP",37.3838,-121.9313,"2590 ORCHARD PARKWAY","SAN JOSE","CA","95131",14254011,"INCLUDE"
10325611,"191026000000","CARB","CA","Los Angeles",6037,NA,"Total Enterprises Inc","",339940,"","OP",34.01506,-118.27446,"3700 Broadway Pl","Los Angeles","CA","90007",10325611,"INCLUDE"
18146511,"1514308983","CARB","CA","Kern",6029,NA,"TOTAL PROCESS SOLUTIONS","TOTAL PROCESS SOLUTIONS",332999,"","OP",35.420376,-119.049834,"1400 NORRIS RD","BAKERSFIELD","CA","93308",18146511,"INCLUDE"
20113911,"51160812002","CARB","CA","Sutter",6101,NA,"TOWN CLEANERS LLC","TOWN CLEANERS LLC",333318,"","OP",39.147786,-121.646153,"1290 STABLER LANE","YUBA CITY","CA","95991",20113911,"INCLUDE"
13906311,"1514302869","CARB","CA","Kern",6029,NA,"TOWNSEND DESIGN","TOWNSEND DESIGN",339920,"","OP",35.313502,-119.059168,"4615 SHEPARD ST","BAKERSFIELD","CA","93313",13906311,"INCLUDE"
19361811,"431303000000","CARB","CA","Santa Clara",6085,NA,"TOYOTA RESEARCH INSTITUTE","TOYOTA RESEARCH INSTITUTE",336111,"","OP",37.402622,-122.116559,"4440 EL CAMINO REAL","LOS ALTOS","CA","94022",19361811,"INCLUDE"
9848211,"48130315549","CARB","CA","Solano",6095,NA,"TOYS ""R"" US - 6549","TOYS R US",335312,"","OP",38.26323,-122.05264,"1400 GATEWAY BOULEVARD","FAIRFIELD","CA","94533",9848211,"INCLUDE"
2191311,"4113038243","CARB","CA","San Mateo",6081,NA,"Trade Mark Coffee Corp","Na",333241,"","OP",37.59502,-122.37467,"1524 Rollins Road","Burlingame","CA","94010",2191311,"INCLUDE"
247011,"191026000000","CARB","CA","Los Angeles",6037,NA,"Tradewest Hardwood Co","Na",337215,"","OP",33.77992,-118.24109,"1502 E Opp St","Wilmington","CA","90744",247011,"INCLUDE"
2404811,"3010268935","CARB","CA","Orange",6059,NA,"TRAIL RITE INC","TRAIL RITE INC",336999,"","OP",33.712912,-117.911246,"3100 W CENTRAL","SANTA ANA","CA","92704",2404811,"INCLUDE"
21016411,"4011312693","CARB","CA","San Luis Obispo",6079,NA,"TRANS UNION INTERACTIVE","TRANS UNION INTERACTIVE",333618,"","OP",35.2466,-120.6727,"100 CROSS STREET, SUITE 202","SAN LUIS OBISPO","CA","93401",21016411,"INCLUDE"
2163011,"19102625447","CARB","CA","Los Angeles",6037,NA,"Transaction Tech Inc","Na",334419,"","ONRE",33.97769,-118.42441,"12975 Coral Tree Pl","Los Angeles","CA","90066",2163011,"INCLUDE"
2352711,"33102645226","CARB","CA","Riverside",6065,NA,"Transchem  Jetronics Ind Inc D","Na",334419,"","ONRE",33.88167,-117.59561,"1521 Pomona Rd","Corona","CA","91719",2352711,"INCLUDE"
639511,"5611341384","CARB","CA","Ventura",6111,NA,"Transco Products Inc","Na",334419,"","ONRE",34.22359,-119.02233,"1001 Flynn Road","Camarillo","CA","93012",639511,"INCLUDE"
2206711,"19102699879","CARB","CA","Los Angeles",6037,NA,"Transdigm Inc  Adel Wiggins Gr","Na",332510,"","ONRE",34.01198,-118.16508,"5000 Triggs St","Los Angeles","CA","90022",2206711,"INCLUDE"
311,"4160475","CARB","CA","Butte",6007,NA,"TRANSFER FLOW INC.","TRANSFER FLOW INC.",332313,"","OP",39.805531,-121.858101,"1444 FORTRESS STREET","CHICO","CA","95973",311,"INCLUDE"
16015311,"42112511217","CARB","CA","Santa Barbara",6083,NA,"TRANSPHORM, INC. - CASTILIAN DRIVE","TRANSPHORM, INC.",334413,"","OP",34.432464,-119.861382,"115 CASTILIAN DRIVE","GOLETA","CA","93117",16015311,"INCLUDE"
1511011,"4313038476","CARB","CA","Santa Clara",6085,NA,"TRANSPORTATION AGENCY","TRANSPORTATION AGENCY",333914,"","OP",37.354285,-121.908686,"101 W YOUNGER STREET","SAN JOSE","CA","95110",1511011,"INCLUDE"
9926411,"4816355417","CARB","CA","Solano",6095,NA,"TRANSPORTATION SERVICES, INC.","TRANSPORTATION SERVICES, INC.",336212,"","OP",38.3951,-121.92585,"5105 ELLSWORTH ROAD","VACAVILLE","CA","95688",9926411,"INCLUDE"
14056511,"301026000000","CARB","CA","Orange",6059,NA,"TRAVIS AMERICAN","TRAVIS AMERICAN",337920,"","OP",33.71634,-117.83741,"15651 MOSHER AVE","TUSTIN","CA","92780",14056511,"INCLUDE"
4984511,"301026000000","CARB","CA","Orange",6059,NA,"Travis Industries  Llc","Na",337920,"","OP",33.71458,-117.83655,"15651 Mosher Ave.","Tustin","CA","92680",4984511,"INCLUDE"
719411,"3813035334","CARB","CA","San Francisco",6075,NA,"TRAYER ENGINEERING CORP","TRAYER ENGINEERING CORP",335313,"","OP",37.754537,-122.391926,"898 PENNSYLVANIA AVENUE","SAN FRANCISCO","CA","94107",719411,"INCLUDE"
15862511,"3914307851","CARB","CA","San Joaquin",6077,NA,"TRAYLOR SHEA PRECAST, AJV","TRAYLOR SHEA PRECAST  AJV",333120,"","OP",37.995538,-121.256122,"3836 N NEWTON RD","STOCKTON","CA","95205",15862511,"INCLUDE"
10158011,"","","CA","Orange",6059,NA,"Trd Usa Inc.","",336390,"","OP",33.67662,-117.87423,"335 E Baker St","Costa Mesa","CA","92626",10158011,"INCLUDE"
10307611,"191026000000","CARB","CA","Los Angeles",6037,NA,"Treasure Vista Enterprises Inc","",33711,"","OP",34.42137,-118.50024,"26732 Oak Ave Ste H","Canyon Country","CA","91351",10307611,"INCLUDE"
2144211,"19102624450","CARB","CA","Los Angeles",6037,NA,"TREND MANOR FURNITURE MFG CO INC","TREND MANOR FURNITURE MFG CO INC",337122,"","OP",34.00161,-117.93496,"17047 E GALE AVE","CITY OF INDUSTRY","CA","91745",2144211,"INCLUDE"
2237011,"43130310445","CARB","CA","Santa Clara",6085,NA,"Trend Technologies","Na",339910,"","OP",37.30973,-121.85648,"2099 So 10th Street","San Jose","CA","95112",2237011,"INCLUDE"
10108211,"361026000000","CARB","CA","San Bernardino",6071,NA,"TREND TECHNOLOGIES LLC","TREND TECHNOLOGIES LLC",332322,"","OP",33.99064,-117.7038,"4626  EUCALYPTUS AVE","CHINO","CA","91710",10108211,"INCLUDE"
18124611,"1014308563","CARB","CA","Fresno",6019,NA,"TRENT STEEL INC.","TRENT STEEL INC.",332999,"","OP",36.774038,-119.687729,"2597 N FORDHAM AVE","FRESNO","CA","93727",18124611,"INCLUDE"
2535311,"36102652534","CARB","CA","San Bernardino",6071,NA,"Treon Steel Fabricators Inc","Na",332312,"","ONRE",34.05983,-117.48416,"10665 Redwood Av","Fontana","CA","92335",2535311,"INCLUDE"
16074811,"1130322484","CARB","CA","Alameda",6001,NA,"TRI CITY CABINET","TRI CITY CABINET",337110,"","OP",37.495865,-121.951313,"45383 INDUSTRIAL PLACE, NO 16","FREMONT","CA","94538",16074811,"INCLUDE"
380111,"113036025","CARB","CA","Alameda",6001,NA,"Tri City Marble","Na",333318,"","OP",37.54441,-122.05666,"35325 Fircrest Ave","Newark","CA","94560",380111,"INCLUDE"
