OBJECTID,HUC12,Name,BioAqRankSW,BioAqSumSW,NtvAqRankSW,NtvAqSumSW,RarAqRankSW,RarAqSumSW,RwiAqRankSW,RwiAqMaxSW,NtvFish,NtvAqInvt,NtvAqAmph,NtvAqRept,RarFish,RarAqAmph,RarAqRept,RwiAqFishSWNorm,RwiAqAmphSWNorm,RwiAqReptSWNorm,Shape_Length,Shape_Area
865,1.808E+11,Schamp Creek,2,0.068127,2,0.179075,0,0,0,0,0,0,2,2,0,0,0,0,0,0,40574.89233,34140545.68
866,1.806E+11,Abel Canyon-Sisquoc River,4,0.265759,3,0.398954,3,0.283019,2,0.016589861,1,0,5,4,1,1,1,0.006024095,0.01449275,0.01658986,49410.45274,98976302.77
867,1.803E+11,1.80E+11,2,0.073005,2,0.191899,0,0,0,0,1,0,2,2,0,0,0,0,0,0,53633.98401,77386125.37
868,1.803E+11,Arroyo Tozo,2,0.077884,2,0.204724,0,0,0,0,2,0,2,2,0,0,0,0,0,0,46973.88356,97180619.73
869,1.803E+11,Mussel Slough,3,0.157143,2,0.245528,2,0.150943,2,0.016589861,3,0,3,2,0,0,1,0,0,0.01658986,64450.25961,105903815.6
870,1.803E+11,Mill Ditch,2,0.121705,2,0.31991,0,0,0,0,4,0,3,3,0,0,0,0,0,0,67636.10432,89076839.98
871,1.804E+11,Root Creek,3,0.201473,3,0.332734,2,0.150943,4,0.045908201,5,0,3,3,0,2,0,0,0.045908201,0,45895.13124,38325356.04
872,1.804E+11,Scout Island-San Joaquin River,4,0.255751,3,0.418803,3,0.207547,4,0.045908201,8,15,3,3,1,2,0,0.0106383,0.045908201,0,57211.19933,81841475.64
873,1.804E+11,Lower Coarse Gold Creek,3,0.241685,3,0.388695,3,0.226415,3,0.020172907,5,0,5,3,0,1,1,0,0.020172911,0.01658986,55308.72049,100902154.4
874,1.804E+11,Lower Fine Gold Creek,5,0.346434,3,0.388695,5,0.45283,4,0.06909661,5,0,5,3,0,4,1,0,0.06909661,0.01658986,64670.05724,128552937.4
875,1.804E+11,Indian Creek-Merced River,4,0.292192,4,0.532619,2,0.150943,5,0.08448118,4,30,5,4,0,2,0,0,0.08448118,0,41600.84009,62874569.13
876,1.804E+11,Frog Creek,3,0.233394,3,0.35815,3,0.226415,3,0.028925616,0,0,4,4,0,1,1,0,0.02892562,0.01658986,55988.01968,48922623.92
877,1.804E+11,Eagle Creek,2,0.141907,2,0.268612,1,0.075472,3,0.028925616,0,0,3,3,0,1,0,0,0.02892562,0,35407.89556,50331261.45
878,1.60502E+11,Pleasant Valley Creek,3,0.173566,3,0.35183,1,0.075472,3,0.028925616,5,36,4,1,0,1,0,0,0.02892562,0,49215.69564,65517813.53
879,1.806E+11,Agua Caliente Canyon,5,0.37977,3,0.337397,5,0.528302,5,0.132548288,1,0,5,3,0,3,2,0,0.132548302,0.01658986,51732.08131,87362266.33
880,1.80701E+11,Rincon Creek,4,0.266725,5,0.638475,1,0.056604,1,0.006024095,7,53,7,3,1,0,0,0.006024095,0,0,38772.56926,37848053.05
881,1.806E+11,Apache Canyon,2,0.096424,2,0.253456,0,0,0,0,1,0,2,3,0,0,0,0,0,0,62412.68114,102099887.1
882,1.803E+11,Cienaga Creek,2,0.138577,2,0.268612,1,0.075472,3,0.020172907,0,0,3,3,0,1,0,0,0.020172911,0,54194.43875,100185130.6
883,1.803E+11,Town of Shafter,2,0.077884,2,0.204724,0,0,0,0,2,0,2,2,0,0,0,0,0,0,81952.37273,79307828.86
884,1.803E+11,Lower Goose Lake Canal,2,0.082763,2,0.217548,0,0,0,0,3,0,2,2,0,0,0,0,0,0,50794.94502,71594816.09
885,1.803E+11,Town of Wasco-Poso Creek,2,0.077884,2,0.204724,0,0,0,0,2,0,2,2,0,0,0,0,0,0,75560.16526,153108894.3
886,1.803E+11,Town of Richgrove,2,0.11915,2,0.217548,1,0.075472,3,0.020172907,3,0,2,2,0,1,0,0,0.020172911,0,69169.19326,130430746.9
887,1.803E+11,Lamberson Ditch-Frontal Tulare Lake Bed,2,0.093408,2,0.245528,0,0,0,0,3,0,3,2,0,0,0,0,0,0,75385.70662,150194548.4
888,1.803E+11,Town of Earlimart,2,0.11915,2,0.217548,1,0.075472,3,0.020172907,3,0,2,2,0,1,0,0,0.020172911,0,52923.01145,69061079.17
889,1.803E+11,Old Deer Creek Channel-Deer Creek,2,0.127471,3,0.335066,0,0,0,0,3,0,4,3,0,0,0,0,0,0,109832.2399,142299409.7
890,1.803E+11,Kennedy School House Ditch,2,0.134674,2,0.258353,1,0.075472,3,0.020172907,4,0,3,2,0,1,0,0,0.020172911,0,80629.96316,84776661.99
891,1.803E+11,Holland Creek-Kings River,4,0.255217,4,0.503321,2,0.150943,2,0.016589861,8,24,5,3,0,0,1,0,0,0.01658986,53038.37782,63140401.05
892,1.804E+11,Kerckhoff Lake-San Joaquin River,4,0.26442,4,0.52751,2,0.150943,2,0.016589861,9,17,4,4,0,0,1,0,0,0.01658986,60790.0153,91365376.59
893,1.804E+11,Saginaw Creek-San Joaquin River,4,0.245673,4,0.478232,2,0.150943,2,0.016589861,5,0,6,4,0,0,1,0,0,0.01658986,54769.85047,90150569.72
894,1.804E+11,Lower Chiquito Creek,4,0.297878,3,0.396623,4,0.301887,5,0.08448118,3,0,4,4,0,2,1,0,0.08448118,0.01658986,73200.11911,148087508
895,1.804E+11,Tenaya Creek,4,0.265433,4,0.462283,2,0.150943,5,0.08448118,0,24,5,4,0,2,0,0,0.08448118,0,62066.55685,80365343.65
896,1.804E+11,Piute Creek,4,0.283242,3,0.35815,4,0.301887,5,0.08448118,0,0,4,4,0,2,1,0,0.08448118,0.01658986,74932.31713,130401700.3
897,1.60503E+11,Cascade Creek-West Walker River,3,0.234307,2,0.271177,3,0.226415,5,0.118297614,5,0,3,2,0,3,0,0,0.118297599,0,53708.27794,83643491.73
898,1.60503E+11,Deep Creek,2,0.140806,3,0.370118,0,0,0,0,5,40,2,2,0,0,0,0,0,0,44603.83873,60021281.71
899,1.60503E+11,Buckeye Creek,3,0.230346,4,0.538669,1,0.056604,1,0.01020408,7,48,4,3,1,0,0,0.01020408,0,0,76163.74162,144546349.2
900,1.60503E+11,Lower Swauger Creek,3,0.162366,3,0.426788,0,0,0,0,6,45,3,2,0,0,0,0,0,0,55860.92609,91674724.37
901,1.60503E+11,Topaz Lake,2,0.07886,2,0.207288,0,0,0,0,7,0,2,1,0,0,0,0,0,0,25712.9803,27862371.97
902,1.80701E+11,Upper Ventura River,4,0.325933,3,0.406183,5,0.433962,2,0.016589861,2,0,7,3,1,1,2,0.006024095,0.01449275,0.01658986,42686.23543,55857988.31
903,1.80701E+11,North Fork Matilija Creek,4,0.262503,4,0.476434,3,0.207547,1,0.006024095,1,35,6,3,1,0,1,0.006024095,0,0,31714.05811,41618947.23
904,1.80701E+11,Piedra Blanca Creek-Sespe Creek,5,0.545494,5,0.57564,5,0.716981,5,0.141243964,3,67,5,3,2,4,2,0.015115,0.141243994,0.01658986,72372.8779,150035505.2
905,1.806E+11,Dry Canyon,2,0.117714,2,0.309417,0,0,0,0,1,0,4,3,0,0,0,0,0,0,41087.32284,56109092.55
906,1.80701E+11,Seymour Creek,3,0.153848,2,0.253456,2,0.150943,0,0,1,0,2,3,0,0,1,0,0,0,45883.47169,47349149.64
907,1.80701E+11,Cedar Creek-Piru Creek,4,0.250968,4,0.508741,2,0.150943,0,0,1,54,5,3,0,0,1,0,0,0,66966.66523,115022562.7
908,1.80701E+11,Mutau Creek,3,0.185782,3,0.337397,2,0.150943,0,0,1,0,5,3,0,0,1,0,0,0,49521.08993,59936365.36
909,1.803E+11,Buena Vista Lake Bed,4,0.278253,2,0.253456,4,0.301887,5,0.176061764,1,0,2,3,0,0,2,0,0,0.176061794,36366.06041,81215815.24
910,1.803E+11,Town of Vestal-White River,2,0.082763,2,0.217548,0,0,0,0,3,0,2,2,0,0,0,0,0,0,76194.82537,82563494.67
911,1.803E+11,Dyer Creek,2,0.11915,2,0.217548,1,0.075472,3,0.020172907,3,0,2,2,0,1,0,0,0.020172911,0,46977.92926,53626916.87
912,1.803E+11,Middle Elk Bayou,2,0.138116,3,0.363046,0,0,0,0,3,0,5,3,0,0,0,0,0,0,90176.79733,152123415.2
913,1.803E+11,Lower Fountain Springs Gulch,2,0.127471,3,0.335066,0,0,0,0,3,0,4,3,0,0,0,0,0,0,45588.83098,79455141.26
914,1.803E+11,Long Creek,3,0.203727,3,0.37587,2,0.150943,1,0.008695652,4,0,5,3,0,2,0,0,0.008695652,0,60900.18031,67367470.35
915,1.803E+11,Middle Lewis Creek,2,0.122592,2,0.322241,0,0,0,0,2,0,4,3,0,0,0,0,0,0,34101.33825,42610054.81
916,1.803E+11,Lower Big Creek,4,0.313114,5,0.580034,3,0.226415,2,0.016589861,7,24,6,4,0,1,1,0,0.008695652,0.01658986,77274.68052,105280128.6
917,1.803E+11,Upper Pine Flat Reservoir,4,0.273498,4,0.475901,3,0.226415,2,0.016589861,7,0,5,4,0,1,1,0,0.008695652,0.01658986,48278.45869,83324644.51
918,1.803E+11,Lower Dinkey Creek,4,0.308569,5,0.595899,2,0.150943,4,0.064251207,7,29,6,4,0,2,0,0,0.064251207,0,54976.386,102414150.4
919,1.803E+11,Middle Dinkey Creek,4,0.325168,4,0.510011,3,0.226415,5,0.118297614,1,35,5,4,0,3,0,0,0.118297599,0,45426.42863,80067862.35
920,1.803E+11,Verplank Creek-Kings River,4,0.284143,4,0.503881,3,0.226415,2,0.016589861,7,0,6,4,0,1,1,0,0.008695652,0.01658986,51728.81717,68992068.33
921,1.804E+11,Lower Fish Creek,3,0.24261,3,0.330169,3,0.207547,5,0.100000001,0,0,3,4,1,2,0,0.100000001,0.08448118,0,62454.9286,149854914.7
922,1.80901E+11,Dry Creek,3,0.183859,2,0.24786,2,0.150943,5,0.08448118,1,0,4,2,0,2,0,0,0.08448118,0,55387.15122,61532252.59
923,1.804E+11,Dana Fork,3,0.18574,2,0.252805,2,0.150943,5,0.08448118,0,25,4,1,0,2,0,0,0.08448118,0,49279.80343,68798625.26
924,1.60503E+11,Virginia Creek,3,0.223291,4,0.455906,1,0.075472,4,0.055555552,5,30,4,3,0,1,0,0,0.055555549,0,63522.60779,93111711.44
925,1.60503E+11,Paramount Mine,2,0.110527,2,0.290528,0,0,0,0,3,23,2,2,0,0,0,0,0,0,40806.09696,50422220.03
926,1.60503E+11,Lower Rough Creek,1,0.064223,2,0.168815,0,0,0,0,4,0,2,1,0,0,0,0,0,0,12313.78482,3755028.34
927,1.80701E+11,Tar Creek,4,0.271053,3,0.337397,4,0.358491,2,0.016589861,1,0,5,3,1,0,2,0.006024095,0,0.01658986,32826.72965,45170375.29
928,1.80701E+11,Agua Blanca Creek,5,0.420192,4,0.477011,5,0.509434,5,0.118055552,1,44,5,3,1,2,2,0.01515151,0.118055597,0.01658986,53741.17502,86861305.66
929,1.80701E+11,Hosler Canyon-Piru Creek,5,0.38811,4,0.508429,5,0.490566,3,0.02117561,3,37,6,3,2,1,2,0.02117561,0.01449275,0.01658986,34436.20567,39303018.62
930,1.803E+11,Liveoak Canyon,2,0.125608,3,0.330169,0,0,0,0,0,0,3,4,0,0,0,0,0,0,48378.17205,53360794.45
931,1.803E+11,Middle South Fork Tule River,3,0.230149,3,0.437427,2,0.150943,2,0.016589861,4,0,5,4,0,0,1,0,0,0.01658986,64696.07513,158492215.3
932,1.803E+11,Lower South Fork Kaweah River,3,0.208192,4,0.463076,1,0.075472,1,0.008695652,6,0,5,4,0,1,0,0,0.008695652,0,40193.12818,59585423.48
933,1.803E+11,Crown Creek,4,0.282918,3,0.398954,3,0.226415,5,0.118297614,1,0,5,4,0,3,0,0,0.118297599,0,61436.34136,127975720.1
934,1.804E+11,Evolution Creek,2,0.144917,2,0.145498,2,0.150943,5,0.08448118,0,0,3,1,0,2,0,0,0.08448118,0,51526.60203,94198290.52
935,1.804E+11,Bear Creek,4,0.254865,2,0.268612,3,0.283019,5,0.118297614,0,0,3,3,1,3,0,0.00943396,0.118297599,0,68874.12607,139182936.6
936,1.80901E+11,180901010106-Frontal Mono Lake,2,0.068127,2,0.179075,0,0,0,0,0,0,2,2,0,0,0,0,0,0,73155.27129,112860154.4
937,1.80901E+11,1.81E+11,1,0.044708,1,0.117518,0,0,0,0,0,0,2,1,0,0,0,0,0,0,38251.35321,45145593.5
938,1.80701E+11,Upper Dominguez Channel,3,0.183373,3,0.386363,1,0.075472,3,0.020172907,7,0,4,3,0,1,0,0,0.020172911,0,52499.08854,68139797.77
939,1.80701E+11,Lower Dominguez Channel,2,0.146987,3,0.386363,0,0,0,0,7,0,4,3,0,0,0,0,0,0,71441.83967,146195144.2
940,1.80701E+11,Garapito Creek,5,0.75485,4,0.550207,5,0.433962,5,0.99999994,7,34,6,3,1,1,2,0.006024095,0.01449275,0.999999881,41046.23105,50937068.04
941,1.80701E+11,Bull Creek,3,0.175609,3,0.365955,1,0.075472,3,0.020172907,1,9,5,3,0,1,0,0,0.020172911,0,54028.57555,56157146.8
942,1.80701E+11,Santa Monica Beach-Frontal Santa Monica Bay,5,0.354222,5,0.589125,4,0.320755,3,0.021212565,9,47,5,3,3,0,1,0.021212559,0,0,98966.76413,116386694.3
943,1.80701E+11,Elizabeth Lake Canyon,5,0.358914,4,0.492876,5,0.433962,2,0.016589861,1,49,5,3,1,1,2,0.00909091,0.01449275,0.01658986,69022.13094,139635926.4
944,1.80701E+11,Mint Canyon,3,0.162584,3,0.337397,1,0.075472,2,0.01449275,1,0,5,3,0,1,0,0,0.01449275,0,58907.51478,75529886.07
945,1.80701E+11,Upper Pacoima Wash,5,0.764661,3,0.406183,5,0.603774,5,0.99999994,2,0,7,3,0,2,3,0,0.04830917,0.999999881,55403.78634,73429876.55
946,1.80902E+11,Broad Canyon,2,0.089416,2,0.235036,0,0,0,0,0,0,4,2,0,0,0,0,0,0,70428.31879,92471605.24
947,1.80902E+11,Kings Canyon,2,0.089416,2,0.235036,0,0,0,0,0,0,4,2,0,0,0,0,0,0,113980.2012,102394129.6
948,1.803E+11,Brite Creek,2,0.091545,2,0.240632,0,0,0,0,0,0,2,3,0,0,0,0,0,0,41361.92154,42703225.7
949,1.803E+11,Tweedy Creek,2,0.091545,2,0.240632,0,0,0,0,0,0,2,3,0,0,0,0,0,0,37202.25341,46778521.15
950,1.803E+11,Mill Creek-Kern River,3,0.207272,3,0.43554,1,0.075472,3,0.033816423,5,13,3,4,0,1,0,0,0.03381642,0,60903.63318,117322423.1
951,1.803E+11,Clear Creek,2,0.135366,3,0.355818,0,0,0,0,2,0,3,4,0,0,0,0,0,0,52836.10922,61718630.09
952,1.803E+11,Upper Caliente Creek,2,0.124721,2,0.327837,0,0,0,0,2,0,2,4,0,0,0,0,0,0,36886.73751,54044529.53
953,1.803E+11,Black Gulch-Kern River,3,0.242451,3,0.394291,3,0.226415,2,0.016589861,5,0,3,4,0,1,1,0,0.008695652,0.01658986,43094.80619,60700346.88
954,1.803E+11,South Creek,3,0.228731,4,0.491946,1,0.075472,3,0.033816423,4,26,4,4,0,1,0,0,0.03381642,0,48218.03661,59392983.86
955,1.803E+11,Peppermint Creek-Kern River,3,0.231196,4,0.523544,1,0.075472,1,0.008695652,3,40,4,4,0,1,0,0,0.008695652,0,66795.37289,136862948.7
956,1.803E+11,Alpine Creek,4,0.257962,3,0.396623,2,0.188679,5,0.092767298,3,0,4,4,2,1,0,0.092767298,0.03381642,0,45180.68319,70243193.56
957,1.803E+11,Lower Roaring River,2,0.114964,2,0.302189,0,0,0,0,0,0,2,4,0,0,0,0,0,0,39676.54295,48311010.18
958,1.803E+11,Tyndall Creek-Kern River,2,0.086285,1,0.117518,1,0.075472,3,0.033816423,0,0,2,1,0,1,0,0,0.03381642,0,47825.63147,101997903.3
959,1.803E+11,Cartridge Creek,2,0.10219,2,0.268612,0,0,0,0,0,0,3,3,0,0,0,0,0,0,33445.99009,52318391.84
960,1.80901E+11,Millner Creek-Spring Canyon Creek,2,0.077884,2,0.204724,0,0,0,0,2,0,2,2,0,0,0,0,0,0,63092.49402,99382477.33
961,1.80701E+11,Alamitos Bay,5,0.614491,3,0.405401,3,0.226415,5,0.98341018,7,6,4,3,0,1,1,0,0.020172911,0.98341018,68070.24248,128357983.2
962,1.80701E+11,Little Tujunga Creek,3,0.181825,3,0.406183,1,0.056604,2,0.015151515,2,0,7,3,1,0,0,0.01515151,0,0,38041.7604,54019196.45
963,1.80902E+11,Lake Palmdale,2,0.110706,2,0.290997,0,0,0,0,0,0,6,2,0,0,0,0,0,0,58564.29278,129667550.9
964,1.80902E+11,180902062405-Frontal Rosamond Lake,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35169.42488,43758265.36
965,1.80902E+11,Waterfall Canyon-Cache Creek,2,0.091545,2,0.240632,0,0,0,0,0,0,2,3,0,0,0,0,0,0,51487.35082,81213142.99
966,1.80902E+11,Sanborn Hill,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,51988.29672,53068618.79
967,1.80902E+11,Sage Canyon,2,0.10219,2,0.268612,0,0,0,0,0,0,3,3,0,0,0,0,0,0,61398.46425,98030779.84
968,1.803E+11,Snake Creek-South Fork Kern River,3,0.190843,2,0.204724,3,0.207547,5,0.089372009,2,0,2,2,1,2,0,0.00943396,0.089372009,0,58820.47414,95434695.68
969,1.606E+11,Cottonwood Creek,2,0.1236,2,0.168286,1,0.056604,5,0.100000001,0,16,2,1,1,0,0,0.100000001,0,0,92544.66168,132805155.9
970,1.80703E+11,Salt Creek-Frontal Gulf of Santa Catalina,5,0.34426,4,0.455148,5,0.415094,4,0.034665663,8,0,6,3,2,2,1,0.01212166,0.034665659,0.01658986,79445.07178,76797631.6
971,1.80701E+11,La Mirada Creek,3,0.174402,3,0.362782,1,0.075472,3,0.020172907,1,8,5,3,0,1,0,0,0.020172911,0,52544.24324,94205415.84
972,1.80902E+11,180902062207-Rogers Lake,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,79754.03054,113451689.1
973,1.80902E+11,Mount Mesa-Frontal Rogers Lake,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41974.97462,73932879.71
974,1.80902E+11,Jackrabbit Hill,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,65062.7089,89678699.19
975,1.80902E+11,1.81E+11,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37016.78402,46520008.67
976,1.80902E+11,Town of Cantil,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39345.21855,51527311.75
977,1.80902E+11,Red Rock Canyon,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55153.6745,74109550.67
978,1.80902E+11,Fiddler Gulch,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73981.71702,157868073.6
979,1.80902E+11,Ninemile Canyon,2,0.091545,2,0.240632,0,0,0,0,0,0,2,3,0,0,0,0,0,0,50771.34508,92076784.23
980,1.80902E+11,Dry Lakes,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104400.3155,152356111.4
981,1.80901E+11,Centennial Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56546.36204,80727352.85
982,1.80902E+11,Willow Creek,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46978.9277,85460302.41
983,1.80902E+11,Palm Spring-Frontal Salt Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96212.87519,127482073.7
984,1.80902E+11,Middle Marble Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67712.60418,123904663.6
985,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23704.58388,22474762.1
986,1.80902E+11,Headwaters Waucoba Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73097.66943,131185507.9
987,1.80902E+11,1.81E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45590.61845,55827176.52
988,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45150.65217,78960295.86
989,1.80902E+11,Tule Spring,1,0.044708,1,0.117518,0,0,0,0,0,0,2,1,0,0,0,0,0,0,40257.29706,65853067.63
990,1.80702E+11,Upper Santiago Creek,5,0.440306,4,0.495472,5,0.584906,4,0.076992787,1,41,6,3,1,3,2,0.033333339,0.076992787,0.01658986,56623.47295,131572095.3
991,1.80702E+11,Bedford Wash-Temescal Wash,3,0.199533,3,0.428839,1,0.075472,3,0.020172907,1,20,6,3,0,1,0,0,0.020172911,0,58295.58307,95975185.23
992,1.80702E+11,East Etiwanda Creek-Santa Ana River,5,1,5,0.62856,5,1,5,0.99999994,4,62,7,3,3,5,3,0.057575751,0.130982101,0.999999881,155431.0404,560565785.3
993,1.80702E+11,North Fork Lytle Creek,4,0.300122,5,0.560952,2,0.150943,4,0.076992787,1,44,8,3,0,2,0,0,0.076992787,0,50182.72664,88256506.2
994,1.80902E+11,Horse Canyon-Fremont Wash,2,0.100061,2,0.263016,0,0,0,0,0,0,5,2,0,0,0,0,0,0,103124.7271,126090653.8
995,1.80902E+11,Buckthorn Wash,1,0.044708,1,0.117518,0,0,0,0,0,0,2,1,0,0,0,0,0,0,64431.42592,77557074.48
996,1.80902E+11,1.81E+11,1,0.044708,1,0.117518,0,0,0,0,0,0,2,1,0,0,0,0,0,0,53547.12751,77743596.9
997,1.80902E+11,Mirror Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54122.70222,134357084.8
998,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50770.67158,57489549.77
999,1.80902E+11,Petroglyph Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60979.23172,92849405.63
1000,1.80902E+11,1.81E+11,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48124.33198,42999221.61
1001,1.80902E+11,Wood Canyon-Panamint Valley,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79199.65077,94592167.51
1002,1.80902E+11,Lower Lee Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42216.78128,44877204.75
1003,1.80902E+11,Lower Darwin Wash,1,0.034568,1,0.090864,0,0,0,0,0,11,2,0,0,0,0,0,0,0,53340.34325,112075930.9
1004,1.80902E+11,Upper Marble Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53859.68817,96923232.61
1005,1.80703E+11,Upper Escondido Creek,4,0.328305,3,0.375474,5,0.45283,4,0.034665663,1,12,5,3,0,2,2,0,0.034665659,0.01658986,71553.08749,114212189.2
1006,1.80702E+11,Menifee Valley,3,0.17539,3,0.365378,1,0.075472,3,0.020172907,1,0,6,3,0,1,0,0,0.020172911,0,45418.8581,72296456.32
1007,1.80702E+11,Plunge Creek,3,0.239881,4,0.540604,1,0.056604,3,0.033333335,2,60,5,3,1,0,0,0.033333339,0,0,38592.29996,51287070.46
1008,1.80902E+11,Fairview Dry Lake,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34063.45803,47063464.17
1009,1.80902E+11,North Lake-Mojave River,2,0.065998,2,0.173479,0,0,0,0,0,0,4,1,0,0,0,0,0,0,75034.09906,88001353.22
1010,1.80902E+11,Town of Lenwood-Mojave River,3,0.154622,1,0.117518,3,0.226415,4,0.0625,0,0,2,1,0,1,1,0,0.0625,0,98863.32798,143393003.7
1011,1.80902E+11,Black Canyon,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42838.08688,62466319.89
1012,1.80902E+11,Bundy Canyon-Searles Valley,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40470.53785,48941785.43
1013,1.80902E+11,Goler Canyon-Panamint Valley,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57299.91518,102080632.4
1014,1.80902E+11,Hall Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33368.60315,43829037.12
1015,1.80902E+11,Midway Well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91534.43016,174037322.9
1016,1.80902E+11,180902030602-Death Valley Wash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60333.31929,114435669.6
1017,1.80703E+11,Rice Canyon-Sweetwater River,4,0.288864,4,0.512708,3,0.226415,3,0.020172907,7,31,5,3,0,1,1,0,0.020172911,0,70447.21966,93659866.46
1018,1.80703E+11,Murray Reservoir,4,0.272454,3,0.397685,4,0.301887,2,0.016589861,1,19,5,3,0,0,2,0,0,0.01658986,35217.54434,43332735.7
1019,1.80703E+11,Sycamore Canyon,3,0.230619,3,0.359609,3,0.226415,3,0.020172907,1,7,5,3,0,1,1,0,0.020172911,0,34318.30589,44373747.64
1020,1.80703E+11,Jamul Creek,4,0.256395,3,0.337397,4,0.301887,4,0.034665663,1,0,5,3,0,2,1,0,0.034665659,0,36007.00778,45156573.66
1021,1.80702E+11,Poppet Creek-San Jacinto River,5,0.349719,4,0.464451,4,0.358491,5,0.096316427,2,36,5,3,1,2,1,0.00909091,0.096316427,0,70135.80368,80381316.61
1022,1.81002E+11,South Fork Whitewater River-Whitewater River,4,0.308175,4,0.45986,4,0.301887,4,0.048309173,0,25,7,3,0,2,1,0,0.04830917,0,86350.79726,158094431.6
1023,1.81001E+11,Upper Arrastre Creek,2,0.10219,2,0.268612,0,0,0,0,0,0,3,3,0,0,0,0,0,0,56349.86711,76399498.69
1024,1.81001E+11,Lower North Lucerne Valley,1,0.02129,1,0.055961,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55790.64646,86445823.54
1025,1.81001E+11,Quill Spring,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52948.5149,95024638.56
1026,1.81001E+11,Soggy Lake,2,0.10219,2,0.268612,0,0,0,0,0,0,3,3,0,0,0,0,0,0,65847.73143,68030434.37
1027,1.80902E+11,McLean Lake,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51466.96817,85594537.94
1028,1.80902E+11,Coyote Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64783.05869,105934902.1
1029,1.80902E+11,Headwaters Wingate Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52161.12833,100637302.8
1030,1.80902E+11,Johnson Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38189.30848,48945134.92
1031,1.80902E+11,Lower Furnace Creek Wash,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84949.46703,120154340.5
1032,1.80902E+11,Echo Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53857.54831,66023264.19
1033,1.80902E+11,Monarch Canyon,1,0.010645,1,0.02798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53664.60477,99382642.79
1034,1.80703E+11,McAlmond Canyon-Cottonwood Creek,3,0.233393,2,0.324573,3,0.226415,4,0.0625,0,0,5,3,0,1,1,0,0.0625,0,42280.2194,58088436.07
