OBJECTID,HUC12,Name,AqHabRank,AqHabSWNorm,AqHabTot,AnadHab,Riparian,Lakes,FreshWetld,MeadowFEW,Ponds,SeepSpring,VernalPool,SaltWetld,Shape_Length,Shape_Area
4063,1.80E+11,Threemile Slough-Sacramento River,5,1,5,Y,Y,Y,Y,Y,Y,N,N,Y,116622.0441,249507909.1
4064,1.80E+11,Lindsey Slough,5,1,5,Y,Y,Y,Y,Y,Y,N,Y,Y,85162.34916,102014708.2
4065,1.80E+11,Ellis Lake-Feather River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,N,N,70266.05187,89641115.95
4066,1.80E+11,Jack Slough,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,60792.55362,133747527.2
4067,1.80E+11,Digger Creek,4,0.8,4,Y,Y,Y,Y,Y,Y,N,N,N,73881.69066,108477422.6
4068,1.80E+11,Lower Hat Creek Valley-Hat Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,71110.84022,135967352.4
4069,1.80E+11,Nelson Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,44102.78467,80679432.74
4070,1.80E+11,Cayton Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,40205.62069,65852208.4
4071,1.80E+11,Tamarack Flat,1,0.2,1,N,N,N,Y,Y,N,N,N,N,28690.87368,42734972.92
4072,1.81E+11,Little Pico Creek-Frontal Pacific Ocean,5,1,5,Y,Y,Y,Y,Y,Y,N,N,Y,114275.0719,104452780.1
4073,1.81E+11,Willow Creek,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,30163.38653,42173803.38
4074,1.81E+11,Lasher Canyon-Salinas River,3,0.6,3,Y,Y,N,Y,Y,N,N,Y,N,42068.59914,80661114.9
4075,1.81E+11,Paraiso Springs-Arroyo Seco,3,0.6,3,Y,Y,N,Y,Y,Y,N,N,N,51750.7456,81533526.18
4076,1.81E+11,Quial Creek,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,45710.70981,44188248.08
4077,1.81E+11,Paicines Reservoir-San Benito River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,92641.51459,137497216.4
4078,1.81E+11,Upper Pajaro River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,88086.92342,143528382.8
4079,1.81E+11,Cedar Creek,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,36657.41403,51662717.63
4080,1.81E+11,Lower North Fork Pacheco Creek,4,0.8,4,Y,Y,Y,Y,Y,Y,N,N,N,49430.90081,104291307.7
4081,1.80E+11,Upper Del Puerto Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,53680.78349,94459427.63
4082,1.80E+11,Lone Tree Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,53656.51484,54303068.65
4083,1.80E+11,Lower White Lake-San Joaquin River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,52278.19915,52640943.22
4084,1.80E+11,Venice Island-Little Connection Slough,5,1,5,Y,Y,Y,Y,Y,N,N,N,Y,45290.46893,40852481.82
4085,1.80E+11,Walker Slough-French Camp Slough,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,88103.45793,83718820.69
4086,1.80E+11,Hog Slough,4,0.8,4,Y,Y,N,Y,Y,Y,N,Y,Y,57481.97924,122914366.1
4087,1.80E+11,Town of Lodi,3,0.6,3,N,Y,N,Y,Y,N,N,Y,Y,59575.1324,56096820.58
4088,1.80E+11,Lower Laguna,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,66293.68832,126053306.5
4089,1.80E+11,Town of Wilton-Cosumnes River,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,67056.19344,66577552.21
4090,1.80E+11,West Fork North Honcut Creek-North Honcut Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,36732.08049,45632433.79
4091,1.80E+11,Grizzly Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,54071.15369,85089176.29
4092,1.80E+11,Lower Yellow Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,56928.99151,98203809.35
4093,1.80E+11,Upper Yellow Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,61565.10601,100754959.2
4094,1.80E+11,Upper Hat Creek Valley-Hat Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,54014.33415,84977851.28
4095,1.80E+11,Hole In Rock,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,51495.83045,86119509.56
4096,1.80E+11,Town of Tionesta,2,0.4,2,N,N,Y,Y,Y,N,N,N,N,58509.4229,77602797.46
4097,1.80E+11,Dry Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,96255.56514,158640673.2
4098,1.80E+11,The Panhandle,1,0.2,1,N,N,N,Y,Y,Y,N,N,N,85010.18299,195738746.4
4099,1.81E+11,Islay Creek-Frontal Pacific Ocean,3,0.6,3,Y,Y,N,Y,Y,Y,N,N,N,90943.4233,106117997.3
4100,1.81E+11,Town Spring,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,35172.06916,46124853.23
4101,1.81E+11,Bear Valley,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,53104.0444,63941885.4
4102,1.81E+11,Sulphur Creek-San Benito River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,55172.51251,97827282.11
4103,1.80E+11,Upper South Fork Los Banos Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,59654.61271,122532568.2
4104,1.80E+11,Las Aguilas Creek,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,37331.11986,62992544.52
4105,1.80E+11,San Luis Reservoir-San Luis Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,68854.0633,139617940.3
4106,1.80E+11,Mustang Creek-Los Banos Creek,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,94089.20823,135846395.9
4107,1.80E+11,Pear Slough-San Joaquin River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,159873.9958,443025916.7
4108,1.80E+11,Lake Ramona-San Joaquin River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,140903.2287,330149733.7
4109,1.80E+11,Miller Lake,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,81970.22482,141807994.2
4110,1.80E+11,Lower Jackson Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,45684.91099,74768553.16
4111,1.80E+11,Arkansas Creek-Cosumnes River,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,60327.11289,90675280.34
4112,1.80E+11,Little Indian Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,50009.13053,41328381.03
4113,1.80E+11,Orr Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,40428.50905,64775646.11
4114,1.80E+11,Rattlesnake Creek-Wolf Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,86034.28362,116086033.8
4115,1.80E+11,Dobbins Creek-Yuba River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,52147.24049,84676347.53
4116,1.80E+11,Little Oregon Creek-North Yuba River,2,0.4,2,N,Y,Y,N,N,N,N,N,N,35411.8258,45926373.62
4117,1.80E+11,Willow Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,38691.80478,57571656.5
4118,1.80E+11,Little Grass Valley Reservoir-South Fork Feather River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,41734.59324,66519193.02
4119,1.80E+11,Tollgate Creek-Spanish Creek,3,0.6,3,N,Y,Y,Y,Y,Y,Y,N,N,50750.03009,92469793.62
4120,1.80E+11,Lake Almanor,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,84052.93397,110788275.6
4121,1.80E+11,Robbers Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,78033.1994,124361988.9
4122,1.81E+11,Harvey Valley,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,47994.13606,93034850.91
4123,1.81E+11,McCoy Flat Reservoir-Susan River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,44929.5442,52268730.75
4124,1.80E+11,Muck Valley-Pit River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,47343.22114,64415780.15
4125,1.80E+11,Little Davis Creek-Horse Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,100019.2312,122691012.1
4126,1.80E+11,Coyote Reservoir,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,50437.98463,82155262.49
4127,1.80E+11,Lower Roberts Reservoir-Pit River,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,63993.61173,126923582.1
4128,1.80E+11,Hot Springs Slough,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,27695.04721,37745867.98
4129,1.80E+11,Whitney Reservoir,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,36160.32528,45774848.34
4130,1.80E+11,Steele Swamp,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,48818.70375,66115099.21
4131,1.80E+11,East Branch Lost River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,24455.76496,15200784.75
4132,1.81E+11,Santa Rita Creek,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,48763.77119,52863321.07
4133,1.81E+11,Pancho Rico Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,99420.41187,156892318.9
4134,1.80E+11,San Carlos Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,36534.03254,59031788.41
4135,1.80E+11,Escarpado Canyon-Panoche Creek,3,0.6,3,N,Y,N,Y,Y,N,N,N,Y,59474.36299,35906561.24
4136,1.80E+11,Mowry Lake-Fresno Slough,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,93961.55499,115001659.2
4137,1.80E+11,San Juan Drain,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,56207.68292,46992330.27
4138,1.80E+11,Lower Mariposa Slough-Deadman Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,80884.32394,61877338.12
4139,1.80E+11,Cashman Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,41470.39645,69056105.84
4140,1.80E+11,Town of Warnerville,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,38506.5907,49564081.43
4141,1.80E+11,South Gulch,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,39197.77905,43823535.53
4142,1.80E+11,Hoods Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,58047.79718,72065406.33
4143,1.80E+11,Bear Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,43038.93884,72145295.57
4144,1.80E+11,Rodden Creek-Stanislaus River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,Y,N,45313.56051,62865547.85
4145,1.80E+11,Black Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,54794.98644,88030365.12
4146,1.80E+11,New Hogan Reservoir-Calaveras River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,50336.43991,73265678.26
4147,1.80E+11,Rancheria Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,56464.34821,73255029.11
4148,1.80E+11,Dutch Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,46624.88328,51368999.78
4149,1.80E+11,Otter Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,38096.15679,46493458.58
4150,1.80E+11,One Eye Creek-Rock Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,69423.8718,90303299.92
4151,1.80E+11,Cold Stream-Indian Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,51607.71161,58050531.86
4152,1.80E+11,Spooner Trough Canyon-Ash Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,44531.02885,66777300.31
4153,1.80E+11,Ambrose Canyon-Ash Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,52909.67412,81289516.32
4154,1.80E+11,Donovan Reservoir,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,47654.55368,93606268.48
4155,1.80E+11,Lower Clover Swale Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,62705.96259,85010368.6
4156,1.80E+11,Big Sage Reservoir,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,63265.26623,113128929.2
4157,1.80E+11,Tephone flat Reservoir,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,39334.6487,56546244.74
4158,1.80E+11,Upper Fletcher Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,69909.83828,158918864
4159,1.80E+11,Weed Valley-North Fork Willow Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,37843.15814,54931241.44
4160,1.80E+11,Dry Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,30142.15529,21011055.29
4161,1.81E+11,Shuman Canyon,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,41588.30135,57173665.92
4162,1.81E+11,Upper Orcutt Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,51214.41247,64970533.49
4163,1.81E+11,Canada De La Vina-Santa Ynez River,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,46397.98147,60454780.35
4164,1.81E+11,Cat Canyon,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,46343.05773,47332413.39
4165,1.81E+11,Oso Flaco Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,42908.53202,50575436.82
4166,1.81E+11,Lower Huasna River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,60589.78447,62932051.95
4167,1.81E+11,Upper Huasna River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,69047.03113,91892873.49
4168,1.81E+11,Twitchell Reservoir-Cuyama River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,74090.59512,109550148.3
4169,1.81E+11,Navajo Creek,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,62862.35461,96190651.63
4170,1.81E+11,Mason Canyon,1,0.2,1,N,Y,N,N,N,N,N,N,N,44982.09966,41994704.23
4171,1.81E+11,Shimmin Canyon,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,45029.45346,56488193.35
4172,1.80E+11,Middle Jacalitos Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,42455.76294,44669747
4173,1.80E+11,Lower Cantua Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,64406.89109,71902320.6
4174,1.80E+11,180300090908-Fresno Slough,3,0.6,3,N,Y,N,Y,Y,Y,N,Y,Y,80703.94664,113039914.3
4175,1.80E+11,Columbia Well,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,69124.46917,105543006.7
4176,1.80E+11,Lower Burns Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,63753.48054,107514424.9
4177,1.80E+11,Rydberg Creek-Dry Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,62070.64635,86082518.54
4178,1.80E+11,Coyote Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,47395.33255,51405881.48
4179,1.80E+11,Alder Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,44498.08192,60718639.43
4180,1.80E+11,Cat Creek-Middle Fork Cosumnes River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,50152.80531,108888894.8
4181,1.80E+11,Deer Creek-Rubicon River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,33739.45002,53603042.85
4182,1.80E+11,Union Valley Reservoir-Silver Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,69962.99841,82953995.28
4183,1.80E+11,Hell Hole Reservoir-Rubicon River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,69303.9639,96009560.65
4184,1.80E+11,South Fork Silver Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,76444.72201,117269848.4
4185,1.80E+11,Rattlesnake Creek-South Yuba River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,83628.8197,152133788.3
4186,1.61E+11,Webber Lake-Little Truckee River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,38318.09641,63810769.25
4187,1.80E+11,Dixie Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,50021.8184,80197806.5
4188,1.81E+11,Ducasse Reservoir,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,63700.29295,127530893.7
4189,1.81E+11,Van Loan Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,39806.65807,52315324.75
4190,1.80E+11,Montgomery Canyon-South Fork Pit River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,52273.38259,72481557.31
4191,1.80E+11,Coyote Creek-South Fork Pit River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,57252.5127,71642295.75
4192,1.80E+11,Jim Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,52195.03368,63097423.77
4193,1.80E+11,Corral Creek-Frontal Goose Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,32099.68233,49762219.11
4194,1.80E+11,Linnville Creek-North Fork Pit River,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,62973.18531,122355463.6
4195,1.80E+11,Lassen Creek-Frontal Goose Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,54926.30086,63789225.92
4196,1.80E+11,Kelley Creek-Frontal Goose Lake,1,0.2,1,N,Y,N,N,N,N,N,N,N,3383.172227,283370.3667
4197,1.81E+11,Santa Rosa Island-Frontal Pacific Ocean,0,0,0,N,N,N,N,N,N,N,N,N,83484.43093,74807591.71
4198,1.81E+11,Canada De La Gaviota,3,0.6,3,Y,Y,N,Y,Y,Y,N,N,N,38350.64833,52167462.34
4199,1.81E+11,Asphaltum Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,48137.70239,52609635.86
4200,1.81E+11,Zaca Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,84092.85181,103869916.9
4201,1.81E+11,Horse Canyon,1,0.2,1,Y,N,N,N,N,N,N,N,N,37738.32914,56689944.33
4202,1.80E+11,Yeguas Creek-Bitterwater Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,117706.0898,111477822.1
4203,1.80E+11,Town of Huron-Kings River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,98470.99379,133803913.8
4204,1.80E+11,Town of Rolinda-James Bypass,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,80173.21699,141499503.1
4205,1.80E+11,Kennedy Owens Canal-James Bypass,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,91209.56692,154322437.9
4206,1.80E+11,Flat Top Mountain-Deadman Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,86190.38743,98969101.37
4207,1.80E+11,Summit City Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,40564.80277,55002206.61
4208,1.81E+11,Headwaters Long Valley Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,46154.52545,88592496.54
4209,1.61E+11,Bull Ranch Creek-Truckee River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,23369.12085,26154102.08
4210,1.80E+11,Correco Canyon,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,33873.72737,43737647.53
4211,1.80E+11,Lookout Creek-Little Last Chance Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,54900.17016,95367694.15
4212,1.81E+11,Zamboni Hot Springs-Long Valley Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,71521.3703,130719894
4213,1.81E+11,Roberts Canyon-Long Valley Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,51102.00029,103336253.7
4214,1.60E+11,Rush Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,50838.25623,110989132.4
4215,1.81E+11,Upper Skedaddle Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,47994.84805,56179524.93
4216,1.81E+11,Painters Flat,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,49370.69687,75048684.48
4217,1.81E+11,Eagleville Airport-Frontal Lower Alkali Lake,2,0.4,2,N,N,Y,Y,Y,N,N,N,N,24511.58011,25991894.81
4218,1.60E+11,Tuledad Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,49904.61635,115229717.2
4219,1.81E+11,Coppersmith Hills-Frontal Lower Alkali Lake,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,34671.63834,32134488.16
4220,1.81E+11,Gibraltar Reservoir-Santa Ynez River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,60613.88629,130156510
4221,1.81E+11,East Fork Santa Cruz Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,31174.50526,42240555.86
4222,1.81E+11,Sisquoc Falls-Sisquoc River,2,0.4,2,Y,Y,N,N,N,N,N,N,N,51329.12177,113389796.6
4223,1.80E+11,1.80E+11,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,64521.28134,99469129.09
4224,1.80E+11,1.80E+11,1,0.2,1,N,Y,N,N,N,N,N,N,N,70821.91573,112210350.7
4225,1.80E+11,Lower Blakeley Canal-Tulare Lake Bed,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,56556.00365,188858291.2
4226,1.80E+11,Murphy Slough,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,78472.16762,77897125.01
4227,1.80E+11,Little Dry Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,65006.49717,117641016.1
4228,1.80E+11,Miami Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,49230.84545,81072485.4
4229,1.80E+11,West Fork Cherry Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,74543.85885,105702975
4230,1.80E+11,Kendrick Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,56815.32818,87758254.85
4231,1.80E+11,North Fork Cherry Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,55875.80266,47602726.88
4232,1.80E+11,Deer Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,49731.69021,53836438.52
4233,1.61E+11,Cottonwood Canyon-East Fork Carson River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,39598.25274,60276701.07
4234,1.61E+11,Indian Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,44007.75569,51549072.25
4235,1.81E+11,Santa Monica Creek-Frontal Santa Barbara Channel,5,1,5,Y,Y,Y,Y,Y,N,N,N,Y,43388.01343,48133591.56
4236,1.81E+11,Upper Mono Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,57713.21756,123662340.3
4237,1.80E+11,Town of Saco,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,105571.3429,125699894.7
4238,1.80E+11,Upper Goose Lake Canal,3,0.6,3,N,Y,N,Y,Y,Y,N,Y,Y,32456.3619,48949267.24
4239,1.80E+11,Town of Allensworth,3,0.6,3,N,Y,N,Y,Y,Y,N,Y,Y,111218.3159,162562149.7
4240,1.80E+11,1.80E+11,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,96078.69599,139499645
4241,1.80E+11,South Fork Deep Creek-Deep Creek,3,0.6,3,N,Y,N,Y,Y,Y,N,Y,Y,40313.78483,46267851.96
4242,1.80E+11,Old Channel Tule River,4,0.8,4,N,Y,Y,Y,Y,N,N,Y,Y,80470.15985,117931761.4
4243,1.80E+11,Packwood Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,76137.49725,66591068.78
4244,1.80E+11,Saint Johns River,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,105423.4561,72723173.78
4245,1.80E+11,Fancher Creek,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,61883.21711,57926296.88
4246,1.80E+11,Travers Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,61481.75697,90338922.33
4247,1.80E+11,Upper Dry Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,60019.66501,85746141.9
4248,1.80E+11,Sycamore Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,59296.55224,100334173.2
4249,1.80E+11,Jackass Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,56253.8666,86759239.45
4250,1.80E+11,Upper South Fork Merced River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,64418.65207,141262980.7
4251,1.80E+11,Lewis Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,34581.80974,51593609.28
4252,1.80E+11,Conness Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,38701.82417,59429760.89
4253,1.80E+11,Delaney Creek-Tuolumne River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,96138.00838,111332173.6
4254,1.61E+11,Silver King Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,58641.07487,112424257.7
4255,1.61E+11,Lower Little Walker River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,40335.98058,45997368.1
4256,1.61E+11,Hot Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,32932.86573,42962146.14
4257,1.81E+11,McGrath Lake-Frontal Pacific Ocean,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,47123.56555,76161269.12
4258,1.81E+11,Mugu Lagoon,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,71019.03297,97611020.43
4259,1.81E+11,Revolon Slough-Calleguas Creek,5,1,5,Y,Y,Y,Y,Y,Y,N,N,Y,50974.25901,97340163.06
4260,1.81E+11,Tule Creek-Sespe Creek,4,0.8,4,Y,Y,Y,Y,Y,Y,N,N,N,74499.12906,127501209
4261,1.80E+11,Richfeild Weir-Kern River,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,88114.85164,75909608.72
4262,1.80E+11,Town of McFarland,1,0.2,1,N,N,N,Y,Y,N,N,N,N,53583.1571,110585467.5
4263,1.80E+11,Town of Ducor-Deer Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,72720.95733,136714477.4
4264,1.80E+11,Dry Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,31986.77527,49698349.07
4265,1.80E+11,Mill Flat Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,56863.69638,126634350.5
4266,1.80E+11,Junction Butte-San Joaquin River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,44432.95184,49995221.31
4267,1.80E+11,Rube Creek-South Fork San Joaquin River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,50557.5253,105876408.8
4268,1.80E+11,Kaiser Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,56107.54953,120836468.8
4269,1.80E+11,Rock Creek-South Fork San Joaquin River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,57324.19723,116865882.1
4270,1.81E+11,Dechambeau Creek-Frontal Mono Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,38168.96814,47337384.28
4271,1.81E+11,Wilson Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,42221.47346,48678170.62
4272,1.61E+11,Upper Rough Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,39941.59788,54559519.43
4273,1.61E+11,Upper Bodie Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,40011.37852,62554492.76
4274,1.81E+11,Las Virgenes Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,56026.58799,62994949.9
4275,1.81E+11,Buck Creek-Piru Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,40462.4704,57692747.83
